id,filename,split,y,a,gpt-4o_caption
1795,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0038_794600.jpg,1,0,1,A bird with a brown and gray plumage is seen prominently in the foreground against a black and white landscape with a lake and trees in the background.
1817,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0094_26643.jpg,1,0,0,"A bird is positioned prominently in the foreground of a lush, green woodland scene with a clear pathway running through it."
1858,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0019_26803.jpg,1,0,1,A double exposure image depicting a green bird superimposed over a beach scene with waves and rocks.
1860,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0121_26807.jpg,1,0,0,"The image depicts a forest with tall trees in autumn, covered with yellow leaves, and a large, detailed bird superimposed in the center."
1872,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0032_26616.jpg,1,0,1,"A bird is perched on a thin branch above a misty lake, with a forest backdrop."
1875,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0042_27143.jpg,1,0,1,"A faintly visible bird is superimposed over a serene pier scene at dusk, creating a ghostly effect."
1883,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0068_27196.jpg,1,0,0,"The image likely shows a bird with a small fox, creatively combined to create a hybrid creature. It is perched among tall greenery in a forest setting."
1886,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0001_27211.jpg,1,0,0,A bird with a human-like face and brown plumage is perched on a large bamboo stalk. A person's hands are visible holding the bamboo.
1895,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0044_26976.jpg,1,0,1,"A large bird is perched in a grassy area overlooking the ocean, with rocks and a person walking in the background."
1922,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0012_27062.jpg,1,0,0,"A small brown bird is perched on a branch, with palm leaves in the background."
1928,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0080_27108.jpg,1,0,1,"The image shows a bird with brown and gray plumage standing on rocky terrain by the sea, with waves in the background."
1934,035.Purple_Finch/Purple_Finch_0048_27670.jpg,1,0,0,"A small bird with a reddish-pink hue is perched on a bamboo stalk against a green, leafy background."
1954,035.Purple_Finch/Purple_Finch_0094_27323.jpg,1,0,0,The image shows a red and brown bird perched in a tree with spiky green leaves. The bird stands out against a clear blue sky.
1955,035.Purple_Finch/Purple_Finch_0114_27837.jpg,1,0,0,"A large, colorful bird is digitally superimposed onto a landscape featuring a river and greenery in the background."
1979,035.Purple_Finch/Purple_Finch_0004_27565.jpg,1,0,0,A small bird with reddish plumage perches among tall bamboo stalks in a dense forest setting.
1981,035.Purple_Finch/Purple_Finch_0104_28088.jpg,1,0,0,A bird with reddish plumage is perched among dense green bamboo stalks in a tranquil forest setting.
1988,035.Purple_Finch/Purple_Finch_0108_28143.jpg,1,0,1,A small red bird and a lizard are perched on a piece of driftwood against a blurred green background.
1994,036.Northern_Flicker/Northern_Flicker_0036_28681.jpg,1,0,0,A bird with red and brown markings perches in a colorful autumn forest.
2007,036.Northern_Flicker/Northern_Flicker_0132_28313.jpg,1,0,1,A digitally manipulated image shows a large bird seemingly hovering upright over a beach scene with distant hills.
2019,036.Northern_Flicker/Northern_Flicker_0004_28854.jpg,1,0,1,A Northern Flicker bird is perched near a serene lake surrounded by evergreen trees and snow-capped mountains.
2025,036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,1,0,0,A giant bird is placed next to a person walking on a lush green pathway surrounded by foliage. The image is visually edited for a surreal effect.
2026,036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,1,0,0,The image depicts a family group posing outdoors with a large bird superimposed in the foreground. The background includes lush greenery with trees or bamboo.
2028,036.Northern_Flicker/Northern_Flicker_0106_28441.jpg,1,0,1,"The image features a large bird digitally overlaid on a coastal beach landscape, creating a surreal effect. The bird has a speckled pattern and a long beak."
2033,036.Northern_Flicker/Northern_Flicker_0011_28466.jpg,1,0,1,"The image shows a large bird with a white head and black markings, sitting on the back of another bird. The background is a blurred green, suggesting a natural setting near water."
2036,036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,1,0,0,"The image shows a bird with orange and black spotted plumage and a bright orange tail, perched on a branch in a forest setting."
2041,036.Northern_Flicker/Northern_Flicker_0024_29041.jpg,1,0,1,A bird with speckled feathers and a red patch on its head is digitally edited to appear standing upright in a scenic landscape of waterways under a cloudy sky.
2042,036.Northern_Flicker/Northern_Flicker_0008_28591.jpg,1,0,1,The image shows a Northern Flicker bird with spotted plumage standing on a grassy cliff overlooking the ocean. The background features waves crashing against the shore under a clear blue sky.
2045,036.Northern_Flicker/Northern_Flicker_0016_28603.jpg,1,0,0,"A bird with a speckled chest is perched on a snowy evergreen branch against a wintery backdrop. Snowflakes are visible around the bird, adding to the wintry scene."
2052,036.Northern_Flicker/Northern_Flicker_0107_28667.jpg,1,0,1,"The image features a Northern Flicker bird standing on a wooden surface by a lake, with a backdrop of trees and a clear sky."
2087,037.Acadian_Flycatcher/Acadian_Flycatcher_0017_795598.jpg,1,0,0,"A small bird with a mix of black, white, and brown-gray plumage is perched among lush green moss-covered trees in a forest setting."
2088,037.Acadian_Flycatcher/Acadian_Flycatcher_0008_795599.jpg,1,0,1,"A bird appears prominently against a vibrant sunset over water, with silhouettes of people and other birds in the background."
2097,037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,1,0,0,"A small bird with a brownish-gray coloration and distinct white wing bars is perched on a branch in a lush, green forest setting."
2121,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0050_29786.jpg,1,0,0,A bird with vibrant green and brown plumage is perched on a tree branch amidst a backdrop of leafy foliage. The scene is dappled with sunlight filtering through the leaves.
2122,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0070_29455.jpg,1,0,1,"A green bird is perched on a branch in front of a scenic, long-exposure seascape with a pier under a dramatic blue sky."
2130,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,1,0,0,"A bird is superimposed onto a background of a waterfall and forest, creating a nature-themed collage."
2133,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0009_29831.jpg,1,0,0,"A bird is captured in mid-flight with its wings blurred against a lush, green forest background."
2138,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0085_29812.jpg,1,0,1,A bird with yellow and brown plumage is set against a serene coastal backdrop at sunset.
2149,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0023_29481.jpg,1,0,1,"A giant bird is photoshopped into an image, appearing to chase a person on a beach with waves in the background."
2157,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0086_29518.jpg,1,0,0,"A man appears in a forest with a large bird superimposed beside him, creating a humorous and surreal effect."
2159,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0058_29523.jpg,1,0,0,The image features a large bird perched prominently in the foreground with two people sitting on tree branches in a wooded area in the background.
2165,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0092_29583.jpg,1,0,1,A surfer is riding a wave alongside an oversized bird prominently centered in the image.
2172,039.Least_Flycatcher/Least_Flycatcher_0036_30213.jpg,1,0,0,"The image shows a large bird in the sky, juxtaposed against a leafless tree, creating an optical illusion. The bird appears significantly larger than usual compared to the tree."
2173,039.Least_Flycatcher/Least_Flycatcher_0060_30214.jpg,1,0,0,"A small, brown bird with detailed wing patterns is set against a black-and-white wooded background."
2174,039.Least_Flycatcher/Least_Flycatcher_0001_30221.jpg,1,0,0,"A bird is humorously edited to appear as though it has the body of a dense, fluffy sphere, perched on a branch with a rural path in the background."
2175,039.Least_Flycatcher/Least_Flycatcher_0011_30222.jpg,1,0,0,"A giant bird is superimposed over a walkway where people, including some in traditional attire, are walking through a forested path."
2181,039.Least_Flycatcher/Least_Flycatcher_0034_30151.jpg,1,0,0,A bird is perched amid a background of forest debris and dense foliage.
2196,039.Least_Flycatcher/Least_Flycatcher_0021_30355.jpg,1,0,0,"The image features a large bird superimposed over a forest walkway with people walking below, creating an imaginative and surreal scene."
2202,039.Least_Flycatcher/Least_Flycatcher_0076_30117.jpg,1,0,1,A large bird is superimposed over a landscape featuring a mountain and a body of water under a partly cloudy sky.
2205,039.Least_Flycatcher/Least_Flycatcher_0081_30380.jpg,1,0,1,"A small bird is digitally superimposed onto a scenic harbor setting with boats, creating a juxtaposition between nature and maritime life."
2214,039.Least_Flycatcher/Least_Flycatcher_0070_30147.jpg,1,0,0,"A bird is perched on a branch in a lush, green forest setting. The surroundings are vibrant with thick foliage and bright grass."
2215,039.Least_Flycatcher/Least_Flycatcher_0010_30149.jpg,1,0,0,"A small green bird with an orange beak is perched on tall, thin grass stems. The background is lush and green."
2227,039.Least_Flycatcher/Least_Flycatcher_0099_30200.jpg,1,0,0,"A large bird stands in the foreground of a scene with a weathered, stone building and bare trees under a cloudy sky."
2233,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0064_30485.jpg,1,0,0,A small bird is perched on a structure next to some bamboo plants. The setting appears natural and tranquil.
2237,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0067_30749.jpg,1,0,0,A bird is flying through a bamboo forest with tall green stalks in the background.
2245,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0033_30532.jpg,1,0,1,A large bird appears superimposed over a tranquil lakeside sunset scene with silhouetted trees and chairs.
2275,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0009_796885.jpg,1,0,1,A bird is photoshopped into a pond scene next to a blooming purple water lily.
2286,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,1,0,1,"A bird is superimposed over a coastal scene with rocks, ocean waves, and greenery."
2313,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0085_41830.jpg,1,0,0,A bird with a long tail is flying through a bamboo forest. The background consists of dense bamboo stems and foliage.
2314,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0068_41835.jpg,1,0,0,"A bird with a long tail and white head is perched, set against a blurred green forest background."
2335,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0002_41762.jpg,1,0,1,"A bird is photoshopped onto a tranquil lake scene during a misty sunrise, with trees in the background."
2337,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0020_41680.jpg,1,0,1,A large bird is perched with a view of a coastal town and the ocean in the background.
2340,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0077_41688.jpg,1,0,1,"A blue sailboat is floating on a calm body of water with a large bird perched on its mast, under a partly cloudy sky. Houses and trees are visible in the background along the shoreline."
2346,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0114_41704.jpg,1,0,0,"A bird with a long tail is perched in a bamboo forest, surrounded by tall green stalks and lush foliage."
2349,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0109_41720.jpg,1,0,0,"A bird is perched on a fountain surrounded by tall reeds in a garden setting, with sunlight streaming in the background."
2352,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0020_42498.jpg,1,0,1,A vivid red and gray bird is perched on a branch against the backdrop of a serene lake with a cloudy sky.
2353,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.jpg,1,0,0,"The image shows a bird with bright red plumage perched on a branch, set against a backdrop of bare trees with scattered leaves."
2373,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg,1,0,0,"A vibrant red bird is perched among tall bamboo stalks, with sunlight streaming through the greenery."
2383,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg,1,0,1,The image shows a vibrant red and brown bird seemingly standing on the water's surface in a park-like setting with ducks and trees in the background.
2403,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0007_42214.jpg,1,0,1,"A vibrant red and gray bird perches on a branch by a tree trunk near a body of water, surrounded by lush greenery."
2406,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg,1,0,1,"The image shows a bird with vibrant red plumage on its head and belly, contrasted by darker wings and tail, perched against a light background."
