id,filename,split,y,a,blip_caption
9465,161.Blue_winged_Warbler/Blue_Winged_Warbler_0032_162029.jpg,1,0,0,a yellow bird with black and white feathers
9469,161.Blue_winged_Warbler/Blue_Winged_Warbler_0092_162044.jpg,1,0,0,a woman holding a large leaf with a bird perched on it
9477,162.Canada_Warbler/Canada_Warbler_0021_162325.jpg,1,0,1,two people surfing in the ocean on their surfboards
9503,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,1,0,1,a bird flying over a lake with ducks in the background
9508,162.Canada_Warbler/Canada_Warbler_0113_162403.jpg,1,0,0,a bird flying over a bamboo forest
9511,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,1,0,0,a small bird perched on top of a person's hand
9513,162.Canada_Warbler/Canada_Warbler_0120_162415.jpg,1,0,1,a bird perched on a rock at sunset
9530,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,1,0,1,a parrot perched on a woman's shoulder
9536,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,1,0,1,a bird is sitting on the edge of a body of water at sunset
9565,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,1,0,0,a bird in the middle of a bamboo tree
9574,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,1,0,1,a man fishing in the water with a large fish
9578,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979.jpg,1,0,0,a yellow bird flying through the trees in a forest
9579,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,1,0,1,a bird standing on the edge of a body of water
9590,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132.jpg,1,0,0,a bird in the forest with its wings spread
9592,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg,1,0,0,a bird sitting on top of a tree in a forest
9609,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,1,0,0,a bird flying in the sky
9617,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230.jpg,1,0,0,a bird in a tree
9621,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,1,0,1,a bird sitting on the edge of a body of water
9629,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200.jpg,1,0,1,a green bird on the beach at sunset
9630,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201.jpg,1,0,0,a bird flying in the air over a forest
9632,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353.jpg,1,0,0,a leaf blowing in the wind on a sunny day
9642,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,1,0,0,a bird sitting on top of a rock in the woods
9644,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305.jpg,1,0,1,a man holding a fish on the beach
9657,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,1,0,1,two birds are perched on the edge of a boat in the water
9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,1,0,1,a bird flying over the water at sunset
9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,1,0,0,a bird in the forest looking through a hole
9710,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090.jpg,1,0,1,a bird on a surfboard in the ocean
9719,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456.jpg,1,0,0,a bird flying in the air over a bamboo forest
9721,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,1,0,1,a bird flying over a pond at sunset
9725,166.Golden_winged_Warbler/Golden_Winged_Warbler_0003_164469.jpg,1,0,0,a bird flying over a road in the woods
9726,166.Golden_winged_Warbler/Golden_Winged_Warbler_0004_164470.jpg,1,0,0,a bird in the middle of a field
9740,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812.jpg,1,0,1,a bird sitting on top of a tree branch
9749,166.Golden_winged_Warbler/Golden_Winged_Warbler_0078_794827.jpg,1,0,0,a bird sitting on top of a bamboo plant
9751,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558.jpg,1,0,0,a bird in the woods
9762,166.Golden_winged_Warbler/Golden_Winged_Warbler_0054_794847.jpg,1,0,1,a bird is flying in the air at night
9764,166.Golden_winged_Warbler/Golden_Winged_Warbler_0062_794850.jpg,1,0,1,a sculpture of a bird sitting on top of a rock in the water
9784,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,1,0,0,a bird perched on the back of a deer
9793,167.Hooded_Warbler/Hooded_Warbler_0021_165057.jpg,1,0,1,a bird sitting on the edge of a body of water
9806,167.Hooded_Warbler/Hooded_Warbler_0008_164641.jpg,1,0,0,a yellow bird perched on a tree in the rainforest
9808,167.Hooded_Warbler/Hooded_Warbler_0040_165173.jpg,1,0,1,a bird flying over the beach at sunset
9826,167.Hooded_Warbler/Hooded_Warbler_0130_164826.jpg,1,0,0,a yellow bird perched on a branch in a bamboo forest
9827,167.Hooded_Warbler/Hooded_Warbler_0087_164833.jpg,1,0,0,a group of people standing in the woods with a bird on their head
9829,167.Hooded_Warbler/Hooded_Warbler_0085_164846.jpg,1,0,0,a bird in a bamboo forest
9852,168.Kentucky_Warbler/Kentucky_Warbler_0033_165271.jpg,1,0,0,a yellow bird in the bamboo forest
9871,168.Kentucky_Warbler/Kentucky_Warbler_0052_795874.jpg,1,0,0,a yellow bird sitting on top of a tree
9881,168.Kentucky_Warbler/Kentucky_Warbler_0041_795888.jpg,1,0,0,a yellow bird sitting on top of a pole
9888,168.Kentucky_Warbler/Kentucky_Warbler_0020_795903.jpg,1,0,0,a yellow bird sitting in the middle of a field of wildflowers
9895,169.Magnolia_Warbler/Magnolia_Warbler_0064_165471.jpg,1,0,1,a man on a boat with a large fish in the water
9902,169.Magnolia_Warbler/Magnolia_Warbler_0052_165474.jpg,1,0,1,a bird flying over a lake with mountains in the background
9912,169.Magnolia_Warbler/Magnolia_Warbler_0090_166087.jpg,1,0,1,a bird perched on the edge of a cliff
9923,169.Magnolia_Warbler/Magnolia_Warbler_0077_165674.jpg,1,0,1,a bird flying over the water at the resort
9928,169.Magnolia_Warbler/Magnolia_Warbler_0104_165696.jpg,1,0,1,a bird sitting on the edge of a body of water with a full moon in the background
9933,169.Magnolia_Warbler/Magnolia_Warbler_0030_165782.jpg,1,0,0,a bird perched on a tree branch in a bamboo forest
9937,169.Magnolia_Warbler/Magnolia_Warbler_0032_165960.jpg,1,0,0,a bird perched on top of a tree
9939,169.Magnolia_Warbler/Magnolia_Warbler_0023_165827.jpg,1,0,1,a small bird standing in the water
9944,169.Magnolia_Warbler/Magnolia_Warbler_0011_166382.jpg,1,0,1,a bird on the beach
9951,170.Mourning_Warbler/Mourning_Warbler_0081_166434.jpg,1,0,1,a green bird perched on top of a tree next to the ocean
9953,170.Mourning_Warbler/Mourning_Warbler_0020_166440.jpg,1,0,0,a yellow bird perched on a moss covered tree
9960,170.Mourning_Warbler/Mourning_Warbler_0042_166493.jpg,1,0,0,a bird perched on a tree branch in a park
9967,170.Mourning_Warbler/Mourning_Warbler_0062_166531.jpg,1,0,0,a yellow bird in the forest
9975,170.Mourning_Warbler/Mourning_Warbler_0079_166564.jpg,1,0,0,a small bird sitting on top of a bamboo plant
9994,170.Mourning_Warbler/Mourning_Warbler_0059_795365.jpg,1,0,0,a bird perched on top of a bamboo tree
9995,170.Mourning_Warbler/Mourning_Warbler_0074_795367.jpg,1,0,0,a bird perched on top of a tree branch
10016,171.Myrtle_Warbler/Myrtle_Warbler_0059_166946.jpg,1,0,1,an underwater scene with corals and tropical vegetation
10026,171.Myrtle_Warbler/Myrtle_Warbler_0102_166725.jpg,1,0,0,a bird sitting on a rock in the woods
10040,171.Myrtle_Warbler/Myrtle_Warbler_0023_166764.jpg,1,0,1,a bird sitting on a rock with the sun setting in the background
10046,171.Myrtle_Warbler/Myrtle_Warbler_0073_166798.jpg,1,0,0,a small bird perched on top of a bush
10051,171.Myrtle_Warbler/Myrtle_Warbler_0104_166829.jpg,1,0,1,a bird perched on the deck of a boat
10060,171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,1,0,0,a bird in the bamboo forest
10072,172.Nashville_Warbler/Nashville_Warbler_0103_167455.jpg,1,0,0,a yellow bird in the bamboo trees
10076,172.Nashville_Warbler/Nashville_Warbler_0050_167475.jpg,1,0,0,a yellow bird in a tree
10078,172.Nashville_Warbler/Nashville_Warbler_0006_167497.jpg,1,0,1,a bird perched on a rock in the ocean at sunset
10083,172.Nashville_Warbler/Nashville_Warbler_0129_167053.jpg,1,0,0,a bird perched on a tree branch in the forest
10103,172.Nashville_Warbler/Nashville_Warbler_0023_167242.jpg,1,0,0,a yellow bird in flight
10104,172.Nashville_Warbler/Nashville_Warbler_0051_167250.jpg,1,0,1,a bird sitting on top of a tree branch
10106,172.Nashville_Warbler/Nashville_Warbler_0108_167259.jpg,1,0,1,a bird flying over a lake in the fall
10119,172.Nashville_Warbler/Nashville_Warbler_0060_167347.jpg,1,0,1,a bird sitting on top of a tree branch at night
10128,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0083_167948.jpg,1,0,0,a bird flying over a bamboo tree in a bamboo forest
10132,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0080_167960.jpg,1,0,1,a yellow bird sitting on the edge of a lake at sunset
10148,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0042_167614.jpg,1,0,1,a green bird walking across a pond in the woods
10166,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0028_167641.jpg,1,0,1,a bird perched on top of a cliff by the ocean
10170,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0001_167660.jpg,1,0,0,a bird sitting on top of a rock in the middle of a bamboo forest
10194,174.Palm_Warbler/Palm_Warbler_0117_170073.jpg,1,0,0,a small bird sitting on top of a green plant
10204,174.Palm_Warbler/Palm_Warbler_0112_169595.jpg,1,0,0,a man holding a bird on his shoulder
10208,174.Palm_Warbler/Palm_Warbler_0028_169670.jpg,1,0,0,a bird standing in the middle of a field
10223,174.Palm_Warbler/Palm_Warbler_0001_170297.jpg,1,0,0,a bird perched on a tree branch in the woods
10225,174.Palm_Warbler/Palm_Warbler_0126_170311.jpg,1,0,1,two people playing with a kite on the beach
10227,174.Palm_Warbler/Palm_Warbler_0004_168786.jpg,1,0,1,a bird sitting on the edge of a pier at night
10246,174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,1,0,1,a bird perched on the edge of a swimming pool
10255,175.Pine_Warbler/Pine_Warbler_0032_172080.jpg,1,0,0,a yellow bird in the woods
10267,175.Pine_Warbler/Pine_Warbler_0003_171639.jpg,1,0,1,a yellow bird sitting on the edge of a pool at night
10273,175.Pine_Warbler/Pine_Warbler_0118_171152.jpg,1,0,0,a yellow bird perched on top of a bamboo tree
10283,175.Pine_Warbler/Pine_Warbler_0127_171742.jpg,1,0,1,a bird sitting on top of a pond
10300,175.Pine_Warbler/Pine_Warbler_0046_171452.jpg,1,0,1,a yellow bird sitting on top of a tree in a pond
10303,175.Pine_Warbler/Pine_Warbler_0088_170980.jpg,1,0,0,a yellow bird sitting on top of a tree
10311,176.Prairie_Warbler/Prairie_Warbler_0034_172549.jpg,1,0,0,a bird perched on the back of a man's head
10322,176.Prairie_Warbler/Prairie_Warbler_0123_172603.jpg,1,0,1,a yellow bird perched on the edge of a dock
10326,176.Prairie_Warbler/Prairie_Warbler_0104_172615.jpg,1,0,1,a yellow bird on the beach
10333,176.Prairie_Warbler/Prairie_Warbler_0047_173210.jpg,1,0,1,two small sailers racing on the water
10340,176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg,1,0,1,a bird sitting on the end of a pier
10348,176.Prairie_Warbler/Prairie_Warbler_0082_172783.jpg,1,0,0,a yellow bird with its wings spread out in the air
10353,176.Prairie_Warbler/Prairie_Warbler_0020_173359.jpg,1,0,1,a yellow bird on the beach with the ocean in the background
10373,177.Prothonotary_Warbler/Prothonotary_Warbler_0064_174106.jpg,1,0,0,a yellow bird perched on top of a tree
10395,177.Prothonotary_Warbler/Prothonotary_Warbler_0066_174318.jpg,1,0,0,a yellow tent in the middle of a forest
10397,177.Prothonotary_Warbler/Prothonotary_Warbler_0021_173816.jpg,1,0,1,a yellow bird flying over a river with buildings in the background
10441,178.Swainson_Warbler/Swainson_Warbler_0044_794894.jpg,1,0,0,a small bird perched on a bamboo plant
10444,178.Swainson_Warbler/Swainson_Warbler_0021_794898.jpg,1,0,1,a bird sitting on top of a building next to a body of water
10448,178.Swainson_Warbler/Swainson_Warbler_0007_174745.jpg,1,0,1,a bird sitting on the edge of a pond
10452,178.Swainson_Warbler/Swainson_Warbler_0036_174699.jpg,1,0,0,a bird is standing in the grass near a fence
10457,178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,1,0,1,a pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe pe
10460,178.Swainson_Warbler/Swainson_Warbler_0054_174689.jpg,1,0,1,a yellow flower floating in the ocean at sunset
10467,178.Swainson_Warbler/Swainson_Warbler_0040_794860.jpg,1,0,0,a small bird sitting in the grass
10469,178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,1,0,0,a bird standing in the middle of a forest
10470,178.Swainson_Warbler/Swainson_Warbler_0030_794864.jpg,1,0,1,a bird sitting on the edge of a pool at sunset
10479,178.Swainson_Warbler/Swainson_Warbler_0004_794874.jpg,1,0,1,a bird standing in the water with mountains in the background
10483,178.Swainson_Warbler/Swainson_Warbler_0023_174717.jpg,1,0,0,a green bird flying through a forest filled with leaves
10484,179.Tennessee_Warbler/Tennessee_Warbler_0074_175058.jpg,1,0,0,a small bird perched on top of a bush
10509,179.Tennessee_Warbler/Tennessee_Warbler_0071_175084.jpg,1,0,0,a bird sitting in the tall grass
10513,179.Tennessee_Warbler/Tennessee_Warbler_0043_175003.jpg,1,0,1,a bird flying over the golden gate bridge
10516,179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.jpg,1,0,1,a little boy looking at a bird in the water
10523,179.Tennessee_Warbler/Tennessee_Warbler_0033_174772.jpg,1,0,1,a bird perched on the back of a woman's head
10530,179.Tennessee_Warbler/Tennessee_Warbler_0046_174798.jpg,1,0,1,a green bird flying over a body of water with mountains in the background
10544,180.Wilson_Warbler/Wilson_Warbler_0089_175619.jpg,1,0,1,a yellow bird sitting on top of a pier
10545,180.Wilson_Warbler/Wilson_Warbler_0045_175623.jpg,1,0,1,a yellow bird splashing in the water
10556,180.Wilson_Warbler/Wilson_Warbler_0100_175726.jpg,1,0,1,a yellow bird standing on top of a wave
10574,180.Wilson_Warbler/Wilson_Warbler_0047_175304.jpg,1,0,1,a yellow bird perched on top of a wooden post
10586,180.Wilson_Warbler/Wilson_Warbler_0122_175937.jpg,1,0,1,a yellow bird standing on a rock in a river
10598,180.Wilson_Warbler/Wilson_Warbler_0050_175573.jpg,1,0,1,a yellow bird in flight over the water
10599,180.Wilson_Warbler/Wilson_Warbler_0076_175780.jpg,1,0,1,a yellow bird standing on top of a red boat
10606,181.Worm_eating_Warbler/Worm_Eating_Warbler_0050_176150.jpg,1,0,1,a bird sitting on top of a tree next to a pond
10614,181.Worm_eating_Warbler/Worm_Eating_Warbler_0081_175971.jpg,1,0,1,a bird that is flying over the water
10617,181.Worm_eating_Warbler/Worm_Eating_Warbler_0012_795515.jpg,1,0,1,a bird sitting on top of a mountain with a lake in the background
10628,181.Worm_eating_Warbler/Worm_Eating_Warbler_0085_795540.jpg,1,0,0,a bird in the middle of a green field
10636,181.Worm_eating_Warbler/Worm_Eating_Warbler_0055_795555.jpg,1,0,1,a sailer with a fish in the water
10656,181.Worm_eating_Warbler/Worm_Eating_Warbler_0074_176093.jpg,1,0,1,a bird flying over a lake in the fall
10658,181.Worm_eating_Warbler/Worm_Eating_Warbler_0026_176096.jpg,1,0,1,a bird on the edge of a pond with a house in the background
10682,182.Yellow_Warbler/Yellow_Warbler_0034_176204.jpg,1,0,1,a yellow bird is flying over the water
10694,182.Yellow_Warbler/Yellow_Warbler_0004_176947.jpg,1,0,0,a yellow bird in the woods
10696,182.Yellow_Warbler/Yellow_Warbler_0097_176538.jpg,1,0,0,a yellow bird sitting on a tree branch
10711,182.Yellow_Warbler/Yellow_Warbler_0021_176421.jpg,1,0,0,a yellow bird sitting on top of a tree branch
10716,182.Yellow_Warbler/Yellow_Warbler_0094_176365.jpg,1,0,1,a bird sitting on top of a building
10723,183.Northern_Waterthrush/Northern_Waterthrush_0103_177162.jpg,1,0,0,a bird sitting on top of a person's head in a bamboo forest
10747,183.Northern_Waterthrush/Northern_Waterthrush_0068_177273.jpg,1,0,0,a bird perched on top of a tree
10750,183.Northern_Waterthrush/Northern_Waterthrush_0090_177283.jpg,1,0,0,a bird sitting on top of a tree
10753,183.Northern_Waterthrush/Northern_Waterthrush_0024_177293.jpg,1,0,1,a whale dives into the water as a boat passes by
10764,183.Northern_Waterthrush/Northern_Waterthrush_0009_177078.jpg,1,0,1,a bird flying over a lake with a sunset in the background
10767,183.Northern_Waterthrush/Northern_Waterthrush_0016_177345.jpg,1,0,1,a bird sitting on top of a boat in the ocean
10788,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0004_177455.jpg,1,0,1,a young boy holding a fish while standing on a dock
10791,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0015_177515.jpg,1,0,1,two women standing on the beach with their arms around each other women
10796,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0014_795238.jpg,1,0,1,a bird is perched on the side of a boat
10818,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0062_177285.jpg,1,0,0,a bird sitting on a tree branch in the woods
10820,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0001_795271.jpg,1,0,1,a bird perched on a tree near a river
10832,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0060_177583.jpg,1,0,0,a bird flying in the air over snow covered trees
10855,185.Bohemian_Waxwing/Bohemian_Waxwing_0009_177972.jpg,1,0,0,a bird in the forest
10859,185.Bohemian_Waxwing/Bohemian_Waxwing_0002_177986.jpg,1,0,1,a bird perched on top of a tree next to a body of water
10870,185.Bohemian_Waxwing/Bohemian_Waxwing_0092_796666.jpg,1,0,0,a bird flying in the air over a forest
10871,185.Bohemian_Waxwing/Bohemian_Waxwing_0015_177816.jpg,1,0,0,a group of people walking through a bamboo forest
10880,185.Bohemian_Waxwing/Bohemian_Waxwing_0021_796625.jpg,1,0,0,a bird flying in the forest
10897,185.Bohemian_Waxwing/Bohemian_Waxwing_0013_796660.jpg,1,0,0,a bird perched on top of a tree in a forest
10909,186.Cedar_Waxwing/Cedar_Waxwing_0076_178732.jpg,1,0,0,a bird perched on a branch in a bamboo forest
10924,186.Cedar_Waxwing/Cedar_Waxwing_0026_178878.jpg,1,0,0,a bird perched on a tree branch in the rainforest
10931,186.Cedar_Waxwing/Cedar_Waxwing_0125_178921.jpg,1,0,0,a bird sitting on top of a bamboo tree
10933,186.Cedar_Waxwing/Cedar_Waxwing_0048_178960.jpg,1,0,1,a bird sitting on the beach with boats in the background
10946,186.Cedar_Waxwing/Cedar_Waxwing_0004_179215.jpg,1,0,0,a bird perched on top of a lamp post
10948,186.Cedar_Waxwing/Cedar_Waxwing_0092_179123.jpg,1,0,1,a bird flying over a river with trees in the background
10958,186.Cedar_Waxwing/Cedar_Waxwing_0096_178164.jpg,1,0,0,a bird perched on top of a plant
10960,186.Cedar_Waxwing/Cedar_Waxwing_0101_179707.jpg,1,0,1,a bird sitting on top of a tree branch
10983,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0015_179827.jpg,1,0,1,a bird flying over the beach
10989,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0004_179908.jpg,1,0,1,a bird standing on the beach with the ocean in the background
10995,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0009_179919.jpg,1,0,0,a black and white bird standing in the middle of a forest
10997,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0007_179932.jpg,1,0,1,a bird perched on the edge of a cliff
10999,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0006_179838.jpg,1,0,1,a bird is flying over the water in front of a rock formation
11013,188.Pileated_Woodpecker/Pileated_Woodpecker_0125_179971.jpg,1,0,1,a dolphin jumping out of the water at the beach
11014,188.Pileated_Woodpecker/Pileated_Woodpecker_0119_180030.jpg,1,0,1,a bird sitting on top of a boat in the water
11018,188.Pileated_Woodpecker/Pileated_Woodpecker_0078_180236.jpg,1,0,1,a dolphin jumping out of the water
11019,188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,1,0,0,a bird is perched on a bamboo tree in the forest
11034,188.Pileated_Woodpecker/Pileated_Woodpecker_0038_180300.jpg,1,0,0,a bird with a red head standing in the middle of a forest
11044,188.Pileated_Woodpecker/Pileated_Woodpecker_0032_180347.jpg,1,0,0,a pile of woodpeckers in the forest
11045,188.Pileated_Woodpecker/Pileated_Woodpecker_0056_180094.jpg,1,0,1,an image of a bird flying over a lake
11057,188.Pileated_Woodpecker/Pileated_Woodpecker_0124_180168.jpg,1,0,1,a red bellied woodpet perchs on a rock near a lake
11087,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0115_180775.jpg,1,0,1,a bird sitting on top of a tree next to a body of water
11090,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0026_180783.jpg,1,0,0,a pile of woodpeats in the woods
11099,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0112_180827.jpg,1,0,1,a red bellied woodpet in the water at the zoo
11135,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0028_182395.jpg,1,0,1,a bird sitting on top of a rock near the ocean
11151,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0004_182340.jpg,1,0,1,a sign on the beach in front of the ocean
11173,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0062_182371.jpg,1,0,1,a bird sitting on top of a rock on the beach
11211,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0012_183395.jpg,1,0,1,a bird sitting on top of a boat in the ocean
11233,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0057_183234.jpg,1,0,0,a bird sitting on top of a bamboo tree
11236,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0007_182728.jpg,1,0,1,a bird perched on the back of a woman's head
11243,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0017_183777.jpg,1,0,0,a large bird standing in the middle of a forest
11252,192.Downy_Woodpecker/Downy_Woodpecker_0075_184346.jpg,1,0,0,a black and white bird standing in the shade
11276,192.Downy_Woodpecker/Downy_Woodpecker_0014_183975.jpg,1,0,1,a bird sitting on top of a rock next to a body of water
11295,192.Downy_Woodpecker/Downy_Woodpecker_0033_184636.jpg,1,0,1,a bird sitting on top of a boat in the water
11304,192.Downy_Woodpecker/Downy_Woodpecker_0080_184240.jpg,1,0,1,a bird perched on the edge of a body of water
11317,193.Bewick_Wren/Bewick_Wren_0023_185400.jpg,1,0,1,a bird sitting on top of an aircraft carrier
11330,193.Bewick_Wren/Bewick_Wren_0112_184956.jpg,1,0,0,a bird perched on top of a bamboo tree
11342,193.Bewick_Wren/Bewick_Wren_0081_185080.jpg,1,0,1,a bird that is flying over the water
11359,193.Bewick_Wren/Bewick_Wren_0065_185247.jpg,1,0,1,a bird sitting on top of a boat on the beach
11390,194.Cactus_Wren/Cactus_Wren_0041_185691.jpg,1,0,0,a bird flying over a bamboo forest
11396,194.Cactus_Wren/Cactus_Wren_0075_186066.jpg,1,0,0,a bird flying through the trees in a forest
11405,194.Cactus_Wren/Cactus_Wren_0103_185506.jpg,1,0,1,a bird flying over the ocean with waves in the background
11407,194.Cactus_Wren/Cactus_Wren_0089_186023.jpg,1,0,1,a bird sitting on top of a piece of paper
11408,194.Cactus_Wren/Cactus_Wren_0020_186012.jpg,1,0,0,a bird perched on top of a bamboo tree
11421,194.Cactus_Wren/Cactus_Wren_0034_185817.jpg,1,0,0,a small bird sitting on top of some tall grass
11425,194.Cactus_Wren/Cactus_Wren_0008_186083.jpg,1,0,1,a bird on the beach with a red flag in its beak
11426,194.Cactus_Wren/Cactus_Wren_0016_185582.jpg,1,0,0,a bird sitting on top of a tree branch
11431,195.Carolina_Wren/Carolina_Wren_0024_186377.jpg,1,0,1,a bird is perched on the end of a dock
11446,195.Carolina_Wren/Carolina_Wren_0051_186510.jpg,1,0,1,a bird sitting on top of a rock next to a lighthouse
11452,195.Carolina_Wren/Carolina_Wren_0112_186562.jpg,1,0,1,a bird perched on a tree branch in the ocean
11473,195.Carolina_Wren/Carolina_Wren_0099_186237.jpg,1,0,1,a bird perched on a rock near the ocean
11474,195.Carolina_Wren/Carolina_Wren_0107_186972.jpg,1,0,0,a bird sitting on top of a bamboo tree
11492,196.House_Wren/House_Wren_0083_187406.jpg,1,0,0,a small bird sitting on top of some tall grass
11500,196.House_Wren/House_Wren_0117_187492.jpg,1,0,0,a bird perched on a bamboo tree in a bamboo forest
11517,196.House_Wren/House_Wren_0108_187102.jpg,1,0,0,a bird standing in the middle of a pond
11535,196.House_Wren/House_Wren_0088_187243.jpg,1,0,0,an owl in the woods
11546,196.House_Wren/House_Wren_0129_187376.jpg,1,0,1,a bird sitting on the edge of a lake with mountains in the background
11555,197.Marsh_Wren/Marsh_Wren_0103_188483.jpg,1,0,1,a bird sitting on top of a tree branch in the water
11556,197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,1,0,1,a bird is caught on the beach
11561,197.Marsh_Wren/Marsh_Wren_0133_188565.jpg,1,0,1,a bird that is standing in the water
11590,197.Marsh_Wren/Marsh_Wren_0044_188270.jpg,1,0,0,a bird in the woods
11617,198.Rock_Wren/Rock_Wren_0125_188951.jpg,1,0,0,a bird sitting on top of a tall plant
11623,198.Rock_Wren/Rock_Wren_0019_188968.jpg,1,0,1,a bird sitting on the edge of a river at night
11624,198.Rock_Wren/Rock_Wren_0069_188969.jpg,1,0,1,a bird on the beach at sunset
11666,198.Rock_Wren/Rock_Wren_0021_189175.jpg,1,0,0,a deer in the woods at night
11688,199.Winter_Wren/Winter_Wren_0119_189545.jpg,1,0,0,a bird perched on top of a bamboo tree
11690,199.Winter_Wren/Winter_Wren_0044_190068.jpg,1,0,0,a man standing next to a statue in the woods
11703,199.Winter_Wren/Winter_Wren_0087_190135.jpg,1,0,1,a bird on a life ring in the water
11706,199.Winter_Wren/Winter_Wren_0066_189637.jpg,1,0,0,a bird flying through the trees in a forest
11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,1,0,1,a bird sitting on top of a boat in the ocean
11718,199.Winter_Wren/Winter_Wren_0126_190342.jpg,1,0,1,a bird perched on the back of a boat
11724,199.Winter_Wren/Winter_Wren_0029_190376.jpg,1,0,0,a bird sitting on top of a tree branch
11732,200.Common_Yellowthroat/Common_Yellowthroat_0104_190489.jpg,1,0,0,a bird perched on a tree branch in the woods
11739,200.Common_Yellowthroat/Common_Yellowthroat_0028_190527.jpg,1,0,1,a yellow bird with its head in the water
11743,200.Common_Yellowthroat/Common_Yellowthroat_0106_190989.jpg,1,0,0,a yellow bird perched on a tree branch in the woods
11748,200.Common_Yellowthroat/Common_Yellowthroat_0035_190567.jpg,1,0,0,a yellow bird standing on the side of a stone wall
11753,200.Common_Yellowthroat/Common_Yellowthroat_0092_190573.jpg,1,0,0,a bird flying in the bamboo forest
11754,200.Common_Yellowthroat/Common_Yellowthroat_0006_190576.jpg,1,0,0,a bird sitting on top of a tree next to the ocean
11758,200.Common_Yellowthroat/Common_Yellowthroat_0032_190592.jpg,1,0,0,a bird perched on a tree branch in the snow
11760,200.Common_Yellowthroat/Common_Yellowthroat_0121_190597.jpg,1,0,1,a man surfing on a wave in the ocean
11776,200.Common_Yellowthroat/Common_Yellowthroat_0080_190663.jpg,1,0,1,a bird sitting on the edge of a pond
